Country,Year,ACOLALCT,ADMRASTH_F_TOTAL_15_AS_STD_RATE_MPOP,ADMRASTH_F_TOTAL_15_LOW_CI,ADMRASTH_F_TOTAL_15_UP_CI,ADMRASTH_M_TOTAL_15_AS_STD_RATE_MPOP,ADMRASTH_M_TOTAL_15_LOW_CI,ADMRASTH_M_TOTAL_15_UP_CI,ADMRASTH_T_TOTAL_15_AS_STD_RATE_MPOP,ADMRASTH_T_TOTAL_15_LOW_CI,ADMRASTH_T_TOTAL_15_UP_CI,ADMRCHFL_F_TOTAL_15_AS_STD_RATE_MPOP,ADMRCHFL_F_TOTAL_15_LOW_CI,ADMRCHFL_F_TOTAL_15_UP_CI,ADMRCHFL_M_TOTAL_15_AS_STD_RATE_MPOP,ADMRCHFL_M_TOTAL_15_LOW_CI,ADMRCHFL_M_TOTAL_15_UP_CI,ADMRCHFL_T_TOTAL_15_AS_STD_RATE_MPOP,ADMRCHFL_T_TOTAL_15_LOW_CI,ADMRCHFL_T_TOTAL_15_UP_CI,ADMRCOPD_F_TOTAL_15_AS_STD_RATE_MPOP,ADMRCOPD_F_TOTAL_15_LOW_CI,ADMRCOPD_F_TOTAL_15_UP_CI,ADMRCOPD_M_TOTAL_15_AS_STD_RATE_MPOP,ADMRCOPD_M_TOTAL_15_LOW_CI,ADMRCOPD_M_TOTAL_15_UP_CI,ADMRCOPD_T_TOTAL_15_AS_STD_RATE_MPOP,ADMRCOPD_T_TOTAL_15_LOW_CI,ADMRCOPD_T_TOTAL_15_UP_CI,ADMRDBLE_F_TOTAL_15_AS_STD_RATE_MPOP,ADMRDBLE_F_TOTAL_15_LOW_CI,ADMRDBLE_F_TOTAL_15_UP_CI,ADMRDBLE_M_TOTAL_15_AS_STD_RATE_MPOP,ADMRDBLE_M_TOTAL_15_LOW_CI,ADMRDBLE_M_TOTAL_15_UP_CI,ADMRDBLE_T_TOTAL_15_AS_STD_RATE_MPOP,ADMRDBLE_T_TOTAL_15_LOW_CI,ADMRDBLE_T_TOTAL_15_UP_CI,ADMRDBUC_F_TOTAL_15_AS_STD_RATE_MPOP,ADMRDBUC_F_TOTAL_15_LOW_CI,ADMRDBUC_F_TOTAL_15_UP_CI,ADMRDBUC_M_TOTAL_15_AS_STD_RATE_MPOP,ADMRDBUC_M_TOTAL_15_LOW_CI,ADMRDBUC_M_TOTAL_15_UP_CI,ADMRDBUC_T_TOTAL_15_AS_STD_RATE_MPOP,ADMRDBUC_T_TOTAL_15_LOW_CI,ADMRDBUC_T_TOTAL_15_UP_CI,ADMRHYPT_F_TOTAL_15_AS_STD_RATE_MPOP,ADMRHYPT_F_TOTAL_15_LOW_CI,ADMRHYPT_F_TOTAL_15_UP_CI,ADMRHYPT_M_TOTAL_15_AS_STD_RATE_MPOP,ADMRHYPT_M_TOTAL_15_LOW_CI,ADMRHYPT_M_TOTAL_15_UP_CI,ADMRHYPT_T_TOTAL_15_AS_STD_RATE_MPOP,ADMRHYPT_T_TOTAL_15_LOW_CI,ADMRHYPT_T_TOTAL_15_UP_CI,ASCOCOMP_F_TOTAL_15_AS_STD_RATE_MPOP,ASCOCOMP_F_TOTAL_15_LOW_CI,ASCOCOMP_F_TOTAL_15_UP_CI,ASCOCOMP_M_TOTAL_15_AS_STD_RATE_MPOP,ASCOCOMP_M_TOTAL_15_LOW_CI,ASCOCOMP_M_TOTAL_15_UP_CI,ASCOCOMP_T_TOTAL_15_AS_STD_RATE_MPOP,ASCOCOMP_T_TOTAL_15_LOW_CI,ASCOCOMP_T_TOTAL_15_UP_CI,AVDMAVOI,AVDMPRVM,AVDMTRTM,BODYOBMS,BODYOBSR,BODYOVSR,BODYVBSR,CHHYCOMP_F_TOTAL_15_AS_STD_RATE_MPOP,CHHYCOMP_F_TOTAL_15_LOW_CI,CHHYCOMP_F_TOTAL_15_UP_CI,CHHYCOMP_M_TOTAL_15_AS_STD_RATE_MPOP,CHHYCOMP_M_TOTAL_15_LOW_CI,CHHYCOMP_M_TOTAL_15_UP_CI,CHHYCOMP_T_TOTAL_15_AS_STD_RATE_MPOP,CHHYCOMP_T_TOTAL_15_LOW_CI,CHHYCOMP_T_TOTAL_15_UP_CI,CICDACCD,CICDAFFE,CICDALLC,CICDALZH,CICDASMA,CICDBAEM,CICDBLAD,CICDCANC,CICDCERV,CICDCHUT,CICDCIRC,CICDCIRR,CICDCONG,CICDCRVX,CICDDBTM,CICDDIGE,CICDDMTA,CICDENDO,CICDEXTC,CICDGENI,CICDGROS,CICDHARM,CICDHIVD,CICDHOCD,CICDHODG,CICDINFE,CICDINPN,CICDISCH,CICDLEUK,CICDLIVR,CICDMNBR,CICDMNPR,CICDMYOC,CICDNCRA,CICDNEOP,CICDNERV,CICDOSTE,CICDOVRY,CICDPANC,CICDPARK,CICDPEAU,CICDPEPT,CICDPNEU,CICDPOSN,CICDREPS,CICDSANG,CICDSKIN,CICDSTOM,CICDSYMP,CICDTBLS,CICDTRAC,CICDTROU,CICDTUME,COMDAIDS,COMDIHPB,COMDIMEA,COMDIPER,CONVAICP,CONVCHAN,CONVPPAC,CONVPVCP,COVGCMED,DEMODOMP,DEMOFECO,DEMOFEMP,DEMOMALP,DEMONATA,DISACPAB,ECONAICO,ECONAVPW,ECONPIBN,EVIEFE00,EVIEFE40,EVIEFE60,EVIEFE65,EVIEFE80,EVIEHO00,EVIEHO40,EVIEHO60,EVIEHO65,EVIEHO80,EVIETOTA,FOODCALT,FOODFRUI,FOODFRUT,FOODPROT,FOODSUCR,FOODTFAT,FOODVEGE,FOODVEGG,FORBPROC_T_TOTAL_15_CRUDE_DIS_SURG,IHWTHIPS_F_TOTAL_65_CRUDE_RATE_CPAT,IHWTHIPS_M_TOTAL_65_CRUDE_RATE_CPAT,IHWTHIPS_T_TOTAL_65_CRUDE_RATE_CPAT,INFAPREM,INJRACIR,JOBSCIVL,MATIINFA,MATIINTW,MATIMATM,MATINEON,MATINETW,MATIPERI,MORTAMII_F_TOTAL_45_AS_STD_RATE_CPAT,MORTAMII_F_TOTAL_45_LOW_CI,MORTAMII_F_TOTAL_45_UP_CI,MORTAMII_M_TOTAL_45_AS_STD_RATE_CPAT,MORTAMII_M_TOTAL_45_LOW_CI,MORTAMII_M_TOTAL_45_UP_CI,MORTAMII_T_TOTAL_45_AS_STD_RATE_CPAT,MORTAMII_T_TOTAL_45_LOW_CI,MORTAMII_T_TOTAL_45_UP_CI,MORTAMIO_F_TOTAL_45_AS_STD_RATE_CPAT,MORTAMIO_F_TOTAL_45_LOW_CI,MORTAMIO_F_TOTAL_45_UP_CI,MORTAMIO_M_TOTAL_45_AS_STD_RATE_CPAT,MORTAMIO_M_TOTAL_45_LOW_CI,MORTAMIO_M_TOTAL_45_UP_CI,MORTAMIO_T_TOTAL_45_AS_STD_RATE_CPAT,MORTAMIO_T_TOTAL_45_LOW_CI,MORTAMIO_T_TOTAL_45_UP_CI,MORTHOSP_F_TOTAL_CRUDE_RATE_MORT,MORTHOSP_M_TOTAL_CRUDE_RATE_MORT,MORTHOSP_T_TOTAL_CRUDE_RATE_MORT,MORTHSTI_F_TOTAL_45_AS_STD_RATE_CPAT,MORTHSTI_F_TOTAL_45_LOW_CI,MORTHSTI_F_TOTAL_45_UP_CI,MORTHSTI_M_TOTAL_45_AS_STD_RATE_CPAT,MORTHSTI_M_TOTAL_45_LOW_CI,MORTHSTI_M_TOTAL_45_UP_CI,MORTHSTI_T_TOTAL_45_AS_STD_RATE_CPAT,MORTHSTI_T_TOTAL_45_LOW_CI,MORTHSTI_T_TOTAL_45_UP_CI,MORTHSTO_F_TOTAL_45_AS_STD_RATE_CPAT,MORTHSTO_F_TOTAL_45_LOW_CI,MORTHSTO_F_TOTAL_45_UP_CI,MORTHSTO_M_TOTAL_45_AS_STD_RATE_CPAT,MORTHSTO_M_TOTAL_45_LOW_CI,MORTHSTO_M_TOTAL_45_UP_CI,MORTHSTO_T_TOTAL_45_AS_STD_RATE_CPAT,MORTHSTO_T_TOTAL_45_LOW_CI,MORTHSTO_T_TOTAL_45_UP_CI,MORTISTI_F_TOTAL_45_AS_STD_RATE_CPAT,MORTISTI_F_TOTAL_45_LOW_CI,MORTISTI_F_TOTAL_45_UP_CI,MORTISTI_M_TOTAL_45_AS_STD_RATE_CPAT,MORTISTI_M_TOTAL_45_LOW_CI,MORTISTI_M_TOTAL_45_UP_CI,MORTISTI_T_TOTAL_45_AS_STD_RATE_CPAT,MORTISTI_T_TOTAL_45_LOW_CI,MORTISTI_T_TOTAL_45_UP_CI,MORTISTO_F_TOTAL_45_AS_STD_RATE_CPAT,MORTISTO_F_TOTAL_45_LOW_CI,MORTISTO_F_TOTAL_45_UP_CI,MORTISTO_M_TOTAL_45_AS_STD_RATE_CPAT,MORTISTO_M_TOTAL_45_LOW_CI,MORTISTO_M_TOTAL_45_UP_CI,MORTISTO_T_TOTAL_45_AS_STD_RATE_CPAT,MORTISTO_T_TOTAL_45_LOW_CI,MORTISTO_T_TOTAL_45_UP_CI,MORTSUMD_F_TOTAL_15_AS_STD_RATE_CPAT,MORTSUMD_F_TOTAL_15_LOW_CI,MORTSUMD_F_TOTAL_15_UP_CI,MORTSUMD_M_TOTAL_15_AS_STD_RATE_CPAT,MORTSUMD_M_TOTAL_15_LOW_CI,MORTSUMD_M_TOTAL_15_UP_CI,MORTSUMD_T_TOTAL_15_AS_STD_RATE_CPAT,MORTSUMD_T_TOTAL_15_LOW_CI,MORTSUMD_T_TOTAL_15_UP_CI,MORTSUMS_F_TOTAL_15_AS_STD_RATE_CPAT,MORTSUMS_F_TOTAL_15_LOW_CI,MORTSUMS_F_TOTAL_15_UP_CI,MORTSUMS_M_TOTAL_15_AS_STD_RATE_CPAT,MORTSUMS_M_TOTAL_15_LOW_CI,MORTSUMS_M_TOTAL_15_UP_CI,MORTSUMS_T_TOTAL_15_AS_STD_RATE_CPAT,MORTSUMS_T_TOTAL_15_LOW_CI,MORTSUMS_T_TOTAL_15_UP_CI,OBSTVDWI_F_TOTAL_CRUDE_RATE_CVAG,OBSTVDWO_F_TOTAL_CRUDE_RATE_CVAG,PATRDBLE_F_TOTAL_15_AS_STD_RATE_MPOP,PATRDBLE_F_TOTAL_15_LOW_CI,PATRDBLE_F_TOTAL_15_UP_CI,PATRDBLE_M_TOTAL_15_AS_STD_RATE_MPOP,PATRDBLE_M_TOTAL_15_LOW_CI,PATRDBLE_M_TOTAL_15_UP_CI,PATRDBLE_T_TOTAL_15_AS_STD_RATE_MPOP,PATRDBLE_T_TOTAL_15_LOW_CI,PATRDBLE_T_TOTAL_15_UP_CI,PHINCMPI,PHINDUPI,PHINPMPI,PHINSUPI,PHINTPHI,PLYLACCD,PLYLAFFE,PLYLALLC,PLYLALZH,PLYLASMA,PLYLBAEM,PLYLBLAD,PLYLCANC,PLYLCERV,PLYLCHUT,PLYLCIRC,PLYLCIRR,PLYLCONG,PLYLCRVX,PLYLDBTM,PLYLDIGE,PLYLDMTA,PLYLENDO,PLYLEXTC,PLYLGENI,PLYLGROS,PLYLHARM,PLYLHIVD,PLYLHOCD,PLYLHODG,PLYLINFE,PLYLINPN,PLYLISCH,PLYLLEUK,PLYLLIVR,PLYLMNBR,PLYLMNPR,PLYLMYOC,PLYLNCRA,PLYLNEOP,PLYLNERV,PLYLOSTE,PLYLOVRY,PLYLPANC,PLYLPARK,PLYLPEAU,PLYLPEPT,PLYLPNEU,PLYLPOSN,PLYLREPS,PLYLSANG,PLYLSKIN,PLYLSTOM,PLYLSYMP,PLYLTBLS,PLYLTRAC,PLYLTROU,PLYLTUME,POSTDVSP_T_TOTAL_15_CRUDE_DIS_SURG,POSTPESP_T_TOTAL_15_CRUDE_DIS_SURG,POSTSESP_T_TOTAL_15_CRUDE_DIS_SURG,PRHSFBAH,PRHSFFAH,PRHSFGHE,PRHSMBAH,PRHSMFAH,PRHSMGHE,PRHSTBAH,PRHSTFAH,PRHSTGHE,PRPPANTI_F_TOTAL_65_AS_STD_RATE_MPOP,PRPPANTI_F_TOTAL_65_LOW_CI,PRPPANTI_F_TOTAL_65_UP_CI,PRPPANTI_M_TOTAL_65_AS_STD_RATE_MPOP,PRPPANTI_M_TOTAL_65_LOW_CI,PRPPANTI_M_TOTAL_65_UP_CI,PRPPANTI_T_TOTAL_65_AS_STD_RATE_MPOP,PRPPANTI_T_TOTAL_65_LOW_CI,PRPPANTI_T_TOTAL_65_UP_CI,SRECFE02,SRECFE34,SRECFE56,SRECGHQO,SRECGHQV,SRECMA02,SRECMA34,SRECMA56,SRECTO02,SRECTO34,SRECTO56,SRHSFGHA,SRHSFGHB,SRHSFGHC,SRHSFGHD,SRHSFGHE,SRHSMGHA,SRHSMGHB,SRHSMGHC,SRHSMGHD,SRHSMGHE,SRHSTGHA,SRHSTGHB,SRHSTGHC,SRHSTGHD,SRHSTGHE,STRUPP80,STRUSFPL,TOBATBCT,TPRIBASI
AUS,2010,0.6814814814814815,0.43862202814167883,0.4479012345679012,0.4297743883063234,0.35684380032206114,0.37433862433862436,0.34514925373134325,0.41538789428815,0.42256876759800727,0.408642752255087,0.2454919023446942,0.24679156217731227,0.2443651925820257,0.3090441146901516,0.3069366965801601,0.31121244849794,0.2778308539192939,0.27938396274265687,0.27636363636363637,0.7977410034147624,0.8090501792114697,0.7871939736346517,0.5719345505337722,0.5708038003317751,0.5729986633001634,0.7337763012181616,0.733199673275414,0.7344197313367101,0.1087344028520499,0.13620071684587812,0.08838383838383838,0.111328125,0.13015873015873017,0.098078197481776,0.10707070707070708,0.12003968253968254,0.09362139917695474,0.3029955019619102,0.3127186761229314,0.2929380993897123,0.4482631189948263,0.4596884394643345,0.43648116919617763,0.3692569483834374,0.3765553372626064,0.3618037642113309,0.08191581615636047,0.08122792719369737,0.08284178791453663,0.07019262161279792,0.0692204301075269,0.0708161321054303,0.07968063872255489,0.07893670475727368,0.08022652194431334,0.8859342197340796,0.8849028400597908,0.8837583275901678,0.5976978278668785,0.5968360265929054,0.5987282463186078,0.7930868277904014,0.7926095079925265,0.7936540570175438,0.029581084319376727,0.027222590657735465,0.03530433703542843,0.645462256149279,0.41710665258711727,0.3293246993524514,0.5530973451327434,0.20536177145819448,0.20785201963004907,0.20291435008539552,0.2691846522781775,0.2687692471062971,0.26885785291749803,0.2296377207354815,0.2321171121215482,0.22735097912631805,0.027436860643036725,0.04217125527820653,0.041854262753218144,0.020222190626277125,0.1010908038422344,0.034524134767761304,0.0606521920469035,0.0562651646386144,0.06963961149120541,0.03964641639359439,0.04924900255968665,0.021806048926965554,0.06287088272014058,0.054284243530347685,0.02659257483102131,0.04107146602052949,0.05093318147849507,0.03409966910051128,0.0312779916023651,0.04438466536373734,0.00946029776674938,0.04965966115168679,0.012986773753822348,0.006903711466837956,0.07999517665501024,0.0315194714373078,0.0020518635510738538,0.05658258629402804,0.06982256607593207,0.040472815400795656,0.06683294237345618,0.09871467971067285,0.06439166175315421,0.07609659475865915,0.06927521557366201,0.023111504795649152,0.07686373154745312,0.06638735534364751,0.051631591215775506,0.03039185876950761,0.0704245150407647,0.07735752974399332,0.01840224654440123,0.011082153104031638,0.04185783174524259,0.035208647891638765,0.17861533405552782,0.021607024971547432,0.005179586219282453,0.014653622929901348,0.03482972393136955,0.047450531532833,0.06953754740586499,0.007105383211678831,0.06097560975609757,0.006493506493506493,0.9112391930835734,0.0008183914887285172,0.00012886641790522724,0.0008130081300813008,0.0006991229185204018,0.17296879559021835,0.06556433586134076,0.4956521739130435,0.0652681712658258,0.06586598216533486,0.07799751802075358,0.5199999999999999,0.14843205574912888,0.0013461189972588524,0.001277634991725549,0.5537190082644621,0.5736434108527133,0.5691056910569108,0.5677966101694918,0.5624999999999999,0.8274336283185844,0.8195876288659794,0.7674418604651164,0.752293577981651,0.5333333333333334,0.7542372881355943,0.5862068965517242,0.3477106834771069,0.9962088072324292,0.5909631391200951,0.7255304585900069,0.6927426955702168,0.9972910740891235,0.20788643533123025,0.6544117647058824,0.8605748605748604,0.84286319356205,0.8515151515151516,0.44117647058823534,0.12484777313848297,0.0691502096429489,0.16190476190476188,0.16037735849056603,4.3,0.2371134020618557,0.3194444444444444,0.2482269503546099,0.11980676328502415,0.12561819980217606,0.11647727272727275,0.1601049868766404,0.168,0.15384615384615385,0.14472123368920523,0.15162454873646208,0.14269005847953217,0.3804713804713804,0.3900709219858156,0.37179487179487175,0.34401709401709407,0.43949044585987257,0.32567049808429116,0.33122362869198313,0.40084388185654,0.3174603174603175,0.19275123558484356,0.18264840182648398,0.18512304250559283,0.5003762227238525,0.5454545454545454,0.46068197633959634,0.36654135338345867,0.392608089260809,0.34474885844748854,0.42847222222222214,0.45602365114560234,0.404060248853962,0.5285493827160493,0.5636070853462157,0.497037037037037,0.3587239583333333,0.3936899862825789,0.3363970588235294,0.42959770114942525,0.4598969830757911,0.39943741209563993,0.35284552845528455,0.39195979899497485,0.325508607198748,0.32852564102564097,0.34879725085910657,0.3042813455657492,0.3554421768707483,0.3819444444444444,0.32499999999999996,0.31636363636363635,0.3196517412935323,0.3168433451118963,0.25757575757575757,0.26102941176470584,0.2555555555555556,0.2949640287769784,0.2988929889298893,0.29122807017543856,0.4433656957928802,0.4551971326164875,0.47107438016528924,0.48543689320388345,0.5374149659863946,0.4338624338624338,0.47194719471947194,0.4751773049645389,0.4770642201834863,0.4102564102564103,0.4411764705882352,0.46938775510204084,0.4796747967479675,0.5503875968992248,0.4702380952380953,0.48648648648648657,0.5185185185185185,0.5193798449612403,0.4269005847953216,0.5658914728682171,0.19397363465160075,0.2215189873417721,0.16666666666666666,0.229559748427673,0.225181598062954,0.252434456928839,0.22182254196642684,0.2140221402214022,0.2399077277970012,0.0,0.7235875696014212,0.0,0.3091493752699698,0.057389528801503435,0.18689927447859614,0.2784363791111921,0.10988996000095486,0.10091743119266056,0.781121751025992,0.19696626669685305,0.19781818181818184,0.21840693355344612,0.0904876607735309,0.0981124248081311,0.08362009279639564,0.09139735160663026,0.31490952006294265,0.10153846153846155,0.03676553513025826,0.10933626124530707,0.4732272069464545,0.05380521661709059,0.17632097438653052,0.10912748302740763,0.04857444561774023,0.28387577111252926,0.0371076816368996,0.02390108902706394,0.20566318926974672,0.16073803191489364,0.029577464788732397,0.13110205127110505,0.45877308707124,0.14327563249001335,0.5348737697903294,0.33357400722021663,0.060259558049807066,0.21102040816326534,0.2203130001179226,0.361119293078056,0.28201368523949166,0.29811097992916175,0.2859346082665023,0.23205741626794257,0.08679927667269441,0.05915267785771383,0.02900870261078324,0.15454284346577307,0.12766768292682928,0.1688125894134478,0.7518796992481203,0.0901337468501648,0.055094533321926605,0.010352760736196318,0.32718195032547553,0.18838780857812715,0.21937302468608527,0.6007946251960986,0.2582390239987158,0.5684003512362209,0.10858585858585856,0.08352849336455892,0.9024907260201376,0.10472541507024265,0.09307875894988064,0.8979933110367893,0.10677083333333333,0.08983451536643021,0.9001085776330074,0.3495084046939423,0.35185185185185186,0.3468681145734969,0.42666666666666675,0.4305555555555555,0.4223985890652557,0.37796976241900654,0.3792978646398842,0.3752688172043011,0.7322253000923361,0.8186753528773072,0.9000609384521633,0.8835282651072124,0.9473966720343534,0.7529858849077088,0.8190476190476191,0.9089767733835529,0.7347670250896058,0.8192837465564736,0.9090342679127726,0.8437314319667261,0.9223985890652558,0.9002057613168724,0.8143895905089934,0.9024907260201376,0.851994851994852,0.9035087719298245,0.8851132686084143,0.8189102564102564,0.8979933110367893,0.8602756892230577,0.9131455399061031,0.892575039494471,0.8185358255451715,0.9001085776330074,0.06301775377199847,0.05421360087054982,0.0625350806074402,0.9752650176678443
AUS,2011,0.6666666666666665,0.47064531780688995,0.48,0.46139180171591987,0.3864734299516908,0.40476190476190477,0.37499999999999994,0.44693094629156005,0.45419103313840153,0.43989930774071734,0.2472806381435823,0.24856173476913998,0.24621968616262482,0.30811919411267946,0.305845258307058,0.31033241329653194,0.27842227378190254,0.27984506847420115,0.2769023569023569,0.8027318098240085,0.813978494623656,0.7922444786851568,0.5927865908410656,0.5916151410043735,0.593940294073964,0.7490586932447397,0.7484963243484073,0.7498348381413787,0.10695187165775401,0.13440860215053763,0.08712121212121211,0.09765625,0.11809523809523811,0.08349900596421472,0.09696969696969698,0.1101190476190476,0.08333333333333334,0.3034740166523112,0.31319148936170216,0.29351932577739026,0.4265521064301552,0.4383711396556436,0.4142776840921866,0.3593306863301192,0.3665450463092899,0.35167669819432507,0.08084850910546326,0.08007334963325184,0.08179315768777035,0.07084557623245184,0.06989247311827958,0.07145125436646553,0.0792814371257485,0.07853148553367373,0.0799905615856536,0.9057616048518776,0.9046495161670993,0.903514817367333,0.6223089148966912,0.6213422623380405,0.6234939759036144,0.8175996694897748,0.8168984845339423,0.8182565789473685,0.02973765091824136,0.027403178845172443,0.03540331563536874,0.6310432569974554,0.43963393171418524,0.343509096515572,0.5801376597836775,0.2061764052432793,0.2086070215175538,0.20375013626948654,0.26851460008463823,0.26802591058723585,0.2682978053134517,0.22992900054614962,0.23233891538205612,0.22767376802238004,0.029587878676314197,0.04196046699803491,0.04288212563853813,0.02233853996461089,0.09152742687272748,0.037507777631194006,0.06064027551032569,0.05635667159631073,0.06980691611077935,0.04450296888222149,0.049367499466435066,0.021291394828693706,0.056607941963758165,0.05376947915204267,0.02839043088516156,0.041798209034198064,0.05561364428482672,0.03632200420701909,0.0320891368044051,0.04538074225306083,0.010235732009925558,0.049110026332786806,0.016717017278856425,0.006875538802210991,0.06817798143012178,0.03522093183168158,0.004157723511386494,0.05605998206086844,0.06941896742809432,0.04312039873793955,0.0685687100208198,0.10049006853613068,0.0635792294963828,0.07657340581615259,0.06994951529701711,0.025201588707603504,0.07638722309023839,0.06570362450084012,0.05122740910714247,0.03302907139089696,0.07843688501546248,0.07546608291944157,0.01914461149100898,0.01165997965318976,0.04384793607179096,0.04043852163067025,0.18992903830470925,0.022568886083184057,0.006203842222794544,0.014653622929901348,0.03550022848051056,0.05161436534451052,0.0700872336045041,0.0065864507299270075,0.05487804878048781,0.01948051948051948,0.9999999999999999,0.0008183914887285172,9.662611323453215e-05,0.0008130081300813008,0.0006355662895640016,0.17539764527754337,0.06649493890237758,0.4826086956521739,0.06621293348969676,0.06678276856080996,0.07897446729860325,0.41696969696969693,0.16445993031358896,0.0014325338108511553,0.0013882815265594236,0.5702479338842972,0.5813953488372094,0.5853658536585367,0.5847457627118646,0.5749999999999998,0.8362831858407085,0.8402061855670102,0.7829457364341085,0.7706422018348625,0.5555555555555554,0.7711864406779672,0.5701684041700079,0.30656934306569344,0.989938757655293,0.5885850178359096,0.7152635181382615,0.7295004712535343,0.9991873222267371,0.19053627760252362,0.6176470588235294,0.8326898326898325,0.7729775518847944,0.8043290043290044,0.45588235294117646,0.1286643180236604,0.07038613160187268,0.1476190476190476,0.27044025157232704,4.3,0.22680412371134026,0.3055555555555556,0.25531914893617025,0.12753623188405797,0.13353115727002968,0.125,0.1732283464566929,0.18000000000000002,0.1653846153846154,0.15658362989323846,0.1624548736462094,0.1543859649122807,0.4057239057239057,0.40425531914893614,0.40705128205128194,0.34401709401709396,0.4331210191082803,0.3371647509578543,0.34388185654008435,0.4029535864978902,0.3353174603174604,0.3498077979132345,0.2996575342465753,0.3238255033557047,0.5056433408577878,0.5528255528255528,0.4655532359081419,0.38533834586466165,0.41213389121338917,0.36130136986301364,0.44375,0.47228381374722833,0.41846758349705304,0.7337962962962964,0.7592592592592592,0.7096296296296295,0.4772135416666667,0.4993141289437586,0.46507352941176466,0.5933908045977011,0.6144223693892569,0.5724331926863573,0.3853658536585366,0.42211055276381915,0.3568075117370892,0.3461538461538461,0.365979381443299,0.3211009174311926,0.37755102040816324,0.40625,0.35,0.4218181818181818,0.41293532338308453,0.43109540636042404,0.34848484848484845,0.34436274509803927,0.3522222222222222,0.3896882494004796,0.38868388683886845,0.39298245614035093,0.255663430420712,0.26164874551971334,0.3002754820936639,0.372168284789644,0.41496598639455784,0.3439153439153439,0.31683168316831684,0.31205673758865243,0.33027522935779824,0.2136752136752137,0.2450980392156862,0.28571428571428575,0.30894308943089427,0.40310077519379844,0.3333333333333333,0.2882882882882883,0.3240740740740741,0.3255813953488372,0.43859649122807015,0.5581395348837209,0.21845574387947267,0.23839662447257381,0.18915343915343916,0.18946540880503146,0.18401937046004843,0.21198501872659178,0.20383693045563547,0.1943419434194342,0.2249134948096886,0.0,0.7439967645720641,0.0,0.3183963396099637,0.059078575251269125,0.1861758200872279,0.2750927108030883,0.10363605983829888,0.13844870725604672,0.610123119015048,0.2059089880009056,0.192,0.22740404457284355,0.08189792301049859,0.09023024268823895,0.07824658213721054,0.08783220668580426,0.2843233674272227,0.10505494505494506,0.03861508965828352,0.10324431536445422,0.43704775687409564,0.05611202169206177,0.16765180010746908,0.09806386723661054,0.05174234424498417,0.2839821314613912,0.046991503381307434,0.02356563514598235,0.18330849478390468,0.18342752659574468,0.04929577464788733,0.12928771158402527,0.3941292875989446,0.15605858854860183,0.5596919127086009,0.3328519855595668,0.05566467905997896,0.20544217687074828,0.21878000707535256,0.33004418262150226,0.24780058651026396,0.3040141676505313,0.281924737816163,0.23444976076555019,0.13200723327305608,0.05315747402078338,0.026657997399219764,0.16220201053135466,0.11836890243902438,0.24272770624701956,0.7757629367536489,0.10118239968986235,0.058644879801522797,0.011694785276073618,0.32199962080515704,0.18549165632326575,0.21675920389510556,0.6004706363822386,0.261401396580785,0.5620795506498596,0.10227272727272727,0.08899297423887584,0.90302066772655,0.10727969348659003,0.08591885441527444,0.9013377926421404,0.10546875,0.0898345153664302,0.9022801302931595,0.35299714557564227,0.3553639846743295,0.35033050047214354,0.43200000000000005,0.4354838709677419,0.4272486772486772,0.3822894168466523,0.3832790445168295,0.37956989247311834,0.8578024007386889,0.9277958740499456,0.9427178549664837,0.8625730994152045,0.9468599033816427,0.8550488599348531,0.9092436974789918,0.9529190207156307,0.8535586277521762,0.9179063360881541,0.9526479750778818,0.8306595365418894,0.925925925925926,0.9074074074074072,0.799081515499426,0.90302066772655,0.8532818532818535,0.9017543859649121,0.8851132686084143,0.8173076923076923,0.9013377926421404,0.8533834586466166,0.913732394366197,0.8957345971563984,0.8084112149532711,0.9022801302931595,0.06488147361732136,0.056076570151316854,0.4522280083569803,0.9752650176678443
