,Country,Year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,SH.STA.MMRT.NE
10,AUT,1987,-1.2102630802965781,0.8338956188126919,1.1697869203534235,0.9150168709822442,0.09620314839423777,-0.5322606117545479,-0.47845422002528826,-0.30302117402800455,-0.6659072821707928,-0.42810349488467714,0.2596005580650793,-0.5018549056938558,0.7690221532266592,0.24722580715117332,0.04289799458679162,-0.2506024728341941,-0.029551987460391796,5.0
11,AUT,1988,-1.2223119662316766,0.7705291560164027,1.130609906763143,0.9073427151344469,0.10711733804169876,-0.49082901691502034,-0.45442758081414397,-0.29055258282432017,-0.6726927948065454,-0.42186834235437676,0.2420656816829578,-0.48615733175159836,0.8093280792362816,0.23100897400488105,0.03583756472932951,-0.2710027245938722,-0.026316696416901396,6.0
12,AUT,1989,-1.2351780005942008,0.770533968661149,1.1319582767166356,0.9152823052541392,0.06945102632967919,-0.5416455407366606,-0.4587135445639261,-0.21057675800739656,-0.6005708982926621,-0.4650805691343357,0.27605144300348133,-0.4956518407919529,0.8729455479673258,0.2612982815671106,0.015781618013448906,-0.3089192259341636,0.02804907374582701,8.0
13,AUT,1990,-1.3303741376361997,0.7088556365865303,1.1323671779440405,0.9829475574032127,-0.221363167763013,-0.4292003266764104,-0.42920100750487644,-0.08282203105816474,-0.4909955914257309,-0.45327710002514865,0.20149914765034638,-0.4273311232542722,0.8532698289484411,0.10550447992057771,0.06421517837588724,-0.5183935350658962,-0.022056076396650852,7.0
14,AUT,1991,-1.3823848058783237,0.08443019428544497,0.7551462708446062,1.2623781195442967,-0.342480395161099,-0.5788670373474604,-0.31358029212229094,0.3797311626738681,-0.21856552371465482,-0.0784616191031842,-0.07237988691214217,-0.659351260377817,0.9484634665034698,0.2484979563320139,0.15316989207980203,-0.7166108346766958,0.043840404866561246,8.0
15,AUT,1992,-1.3878132438761297,0.007331775606921054,0.7343555153913788,1.2393819846891156,-0.4032886803521848,-0.5271460972361658,-0.2837034986946888,0.40488381854004624,-0.18517087013855218,-0.0771990996697721,-0.11225214179064016,-0.6473297118559145,0.9616292687349838,0.25989687961319774,0.16296018410279697,-0.6616954047121661,0.0660076150159161,4.0
16,AUT,1993,-1.4447470309674244,-0.34712634417920085,0.6774902783235919,0.5638803004247716,-0.6225267299248561,-0.37456186724220747,-0.6863316334460033,0.8713538257336413,-0.34611544005518113,0.13937783257334802,-0.10258280352331527,-0.4246484089944316,1.059720163059469,-0.06083171951505763,-0.17144574070852892,-0.37561854744399337,0.2972063671618268,4.0
17,AUT,1994,-1.4555566048064255,-0.4115055698034894,0.6363983039644943,0.5277623499075177,-0.6493408321118259,-0.35098188842279254,-0.6532452137543792,0.859835240049034,-0.3315034411024102,0.13914917906376917,-0.068528787759186,-0.4143242208880441,1.0937788929441115,-0.07732028805255042,-0.16248904195234287,-0.34553651850920397,0.2767261304365325,9.0
18,AUT,1995,-1.4906116225226969,-0.5304477327530654,0.6598325992461893,0.4967786223036447,-0.67220435481792,-0.33392252778675446,-0.6615226820699325,0.8867959600822255,-0.29824287093607194,0.16762870810864336,-0.09675786751129874,-0.41183079715622145,1.076378518379996,-0.06678042462486392,-0.15814609411926653,-0.33480639601857043,0.25286728256675817,1.0
19,AUT,1996,-1.5116596244602953,-0.5795295673667686,0.6872783259845892,0.4262113140539872,-0.6337006365925497,-0.3100724275132437,-0.6477052872297837,0.8777212188516261,-0.2914743296904451,0.14676247975746998,-0.084877308857851,-0.39651107690572057,1.0402731531325524,-0.06060223513429898,-0.16943495245873114,-0.36940414298763824,0.2863473864234781,5.0
20,AUT,1997,-1.543118604347322,-0.7920306741022995,0.559462356470028,0.21003194541523926,-0.6519543742642802,-0.1674899730632192,-0.8043544040910241,1.0374531842809747,-0.25524033771914023,-0.050521833596162434,-0.0484896838277922,-0.25794048240990763,0.9885307603590754,0.013244532960466973,-0.43462505430969434,-0.49027938335978827,0.3007104745537701,2.0
21,AUT,1998,-1.5296441653727657,-0.77502424190787,0.4992518179385834,0.24210741828958965,-0.627766322316832,-0.1660609031602823,-0.838759942821004,1.1310025432119053,-0.2544447089188521,-0.022620813895913548,-0.029935187310861706,-0.312801220963983,1.0296805005825889,-0.03398238272696811,-0.3731508345724771,-0.44209365220655045,0.21458345754201472,5.0
22,AUT,1999,-1.5432019037323286,-0.8171991153991242,0.5007648585043347,0.3122816138111989,-0.6403075712730755,-0.18244225744466597,-0.8287624149139007,1.1180792020515413,-0.25347785497767633,0.009616159898890836,-0.011174700541137825,-0.33087365032253546,1.0402592780177928,-0.029896520311966254,-0.4270472163719158,-0.46712767027641566,0.16891419333680785,1.0
23,AUT,2001,-1.563337383677638,-0.8932891544870838,0.5262778536457117,0.27763037069681806,-0.5749171112448329,-0.18679241443720582,-0.7985391111847407,1.1319890051911714,-0.25760318787845665,0.03603519107201752,-0.015962525385533964,-0.2916904265043079,1.0186944567461378,0.00715255483088395,-0.4223607886955346,-0.5640102514311156,0.16686429976860295,4.0
24,AUT,2002,-1.5734020469263164,-0.9323331900275511,0.515926434856537,0.2909216859130773,-0.592094047066217,-0.17561640390574035,-0.905273728138642,1.239992413134191,-0.24583384255376522,0.04283454833571002,0.02466742688644591,-0.3157058999934391,0.972754241009109,0.031101700283366326,-0.4580758835763146,-0.49726492208780915,0.09829175919036978,6.0
25,AUT,2003,-1.5758952697934023,-1.0843628227170223,0.4116880148208263,0.2738827363877392,-0.5268173109562155,-0.18909634786108634,-0.9339313872725777,1.2044632262327466,-0.19913366348126446,0.20989690880069065,-0.09045234751049258,-0.40045694359687745,0.9674925685951998,0.02319292015494251,-0.4772164708391892,-0.44466855556602525,0.14194385216922265,9.0
26,AUT,2004,-1.5854901422210936,-1.1367982276910449,0.3446251046831129,0.25452839487250734,-0.4540728309714004,-0.21077296403056672,-0.9246551639764172,1.2655713187108164,-0.2054915237935777,0.244695292073543,-0.15340552751698036,-0.3638576167845669,0.9344621738591361,0.009278956522903045,-0.38353367555280077,-0.4334801649889857,0.15465572135429417,3.0
27,AUT,2005,-1.6676815334468478,-1.3512822617770832,0.3116641764796392,0.07825470896895308,-0.4035071221660342,-0.3070967786191389,-0.8931718616569028,1.2696596489036922,-0.09569388121248804,0.13677793211971773,-0.3063800433258805,-0.13660911736642617,0.8892256225112263,0.08094561149906099,-0.34186653727043015,-0.31946314210388993,-0.05472187778431501,6.0
28,AUT,2006,-1.6684481771080335,-1.373797581818351,0.2695958097727358,0.06315163155598633,-0.394694803260867,-0.32426240843947723,-0.8920657045212755,1.2829968910995326,-0.08446230231971973,0.141419294144891,-0.29582247590250643,-0.1379265309205402,0.9184037057689735,0.06280645170639927,-0.3163785841162456,-0.34278942345888014,-0.0998693984620738,9.0
29,AUT,2007,-1.6643612218584942,-1.426605928088264,0.21358515933592823,-0.0020100506861556733,-0.3894567182276145,-0.33509142062572556,-0.9017526688670302,1.3037239048708837,-0.05916777622417876,0.12088385962290513,-0.28850211697608796,-0.13131475287440855,0.992791157380051,0.012087704827122181,-0.26583720066193506,-0.3191631552525649,-0.1668963087044421,4.0
30,AUT,2008,-1.6753724453886478,-1.5112258571113744,0.20155777757988855,-0.01695067825253474,-0.401475987486373,-0.35337136751773596,-0.8807127260357631,1.334791008911149,-0.053078004478495505,0.1135869289883611,-0.2974228573609139,-0.13397393383616304,1.006325863401885,-0.029597666601008252,-0.25419130936212575,-0.32935352793350425,-0.19691769828641298,3.0
31,AUT,2009,-1.6726915779467986,-1.8048328848411666,-0.028063384291257817,-0.40350379051830937,-0.6343283238801045,-0.5024854214757865,-0.9885743711965345,1.35104323141972,-0.08628824601134924,0.29153691846892926,-0.06495690100303067,-0.08155834415335872,0.6768740256941437,0.1945459935877094,0.005135244252594623,-0.06492955406675513,-0.30225596314428244,3.0
32,AUT,2010,-1.6956577141646356,-1.873965914896932,-0.0036231161423797356,-0.4106869315925359,-0.617797760525153,-0.5030435876388766,-1.0140150959254879,1.3471576789609347,-0.06056043993528272,0.30743222088816924,-0.05454986913026249,-0.06585334787443634,0.6747911369758639,0.14376489091886221,-0.0387834750498022,-0.06780145940649909,-0.29168374475199504,1.0
33,AUT,2011,-1.6954983222127495,-1.8893503239425538,-0.023133656171677973,-0.40864112135832914,-0.6302359369882541,-0.5419150975220457,-1.0085040971569834,1.4207306693042356,-0.07333031612414291,0.3106355253853184,-0.012286515754511307,-0.08656913770647494,0.6583862005552765,0.11321180182972179,-0.0460345435021485,-0.05070098801244169,-0.29619046211498007,3.0
34,AUT,2012,-1.714416746283425,-1.9692691108272504,-0.07755502708337553,-0.4429123516770107,-0.6165166454035909,-0.5477790440185962,-0.9938111254537793,1.4121724191101512,-0.045699069460044005,0.3293411778098806,-0.024203882186819237,-0.09553071730379986,0.6545705716023367,0.10433301743157228,-0.05483007002505848,-0.08161642265515262,-0.3560858552374324,1.0
35,AUT,2013,-1.7243640043152295,-2.01362750956007,-0.12075643023478046,-0.4711228403277609,-0.608694769509792,-0.5323724919688413,-0.9537415819572516,1.3951533948238852,-0.025262777431905338,0.3367612482730242,-0.01519869500500829,-0.1045852025181514,0.6742202962338586,0.07114790690597944,-0.06123485289685954,-0.07174349703466373,-0.3692377538224673,1.0
36,AUT,2014,-1.6713310972315452,-2.1193973033110414,-0.4018580702714439,-0.4752752881257302,-0.5408743696280837,-0.48943316322017205,-0.802829973449232,1.269755033633864,0.012439056581828232,0.18213087039966164,0.011078434945622722,-0.30475796394067095,0.49906927035996684,0.2012964265579302,-0.004902736331139884,-0.12508216014444917,-0.352195504704072,8.0
37,AUT,2015,-1.670336919674421,-2.122371815914356,-0.42012669494876537,-0.47777621783976565,-0.5085224256962644,-0.48161021633894413,-0.7691596094736005,1.2697328239299617,-0.004446164486703392,0.1861363372159385,-0.01674817243853289,-0.30196057154875383,0.5008263257647692,0.21923697415296794,-4.868356070608648e-05,-0.10393044787636638,-0.3510826430616131,5.0
38,AUT,2016,-1.6678961359435787,-2.196504458989647,-0.4770587264472664,-0.48712999371764243,-0.4838815233169921,-0.4680341695164562,-0.7489821361574291,1.2455089988558559,-0.010986660356950326,0.19675191289867378,-0.06017239662178839,-0.2928550982578053,0.5320021623640151,0.2122910454210113,0.007930704647548081,-0.0618390332232068,-0.3760049469995544,6.0
39,AUT,2017,-1.6884680663751337,-2.267235821147987,-0.47941598631741494,-0.47083724429179397,-0.49324946564343664,-0.5232486047209841,-0.7389236240853669,1.2797113980390855,0.004410126452675262,0.19113593315185026,-0.0796110517776153,-0.309478623594706,0.5384215474377826,0.19318315413759993,-0.02385485673310305,-0.04675356828572069,-0.37675016769572106,1.0
40,BEL,1985,-1.0321990400471834,1.4041605521902258,0.3867572951850535,0.8951669904147002,1.981374205284001,-1.567422983976464,1.584115705003947,0.8037440797620053,0.5642535740740708,1.6318548542529565,-0.1937020970652566,2.258200960492878,-0.38358458938711937,-0.49672029910443444,-0.5592883597817754,0.7769715683635618,0.474226466749862,6.0
41,BEL,1986,-1.0281680428175972,1.3494451270340306,0.36874115054007883,0.8654837287784843,2.079082197973424,-1.5076039297041015,1.5618690312213785,0.7269581253833112,0.5550599578798383,1.6044227222828449,-0.2088778444320893,2.2316806461484715,-0.37067399794917044,-0.4328655958183394,-0.563013293326796,0.8174439915685542,0.5065727673058993,3.0
42,BEL,1987,-0.9731036794646276,1.339518823523942,0.28853755510514584,0.8143522519649411,2.271616370332816,-1.3915608490774636,1.7225488020021031,0.6656908799105701,0.4731658460595838,1.6710348938454407,-0.07252677258765045,2.1015722973558266,-0.22562808016437524,-0.5441471921356609,-0.5371097783229064,0.9100322390794421,0.6204550463459747,3.0
43,BEL,1988,-0.9710103374396675,1.3836961213714327,0.21605691341007188,0.8210971294414849,2.4026023515085377,-1.3880653022304639,1.8185088319701035,0.645536324966826,0.39169906477096633,1.7123442961976318,-0.0707070544951161,2.1150059307056774,-0.16432374733851768,-0.5975046427766167,-0.531183909224931,0.849328852268507,0.6279249418238735,3.0
44,BEL,1989,-1.103894801458694,1.382568875241211,0.42020539688776526,0.5750213010540335,2.2395831494054725,-1.2821225218440646,1.463386426880978,0.3949716213322702,0.4873258017571952,1.4521029450376255,-0.1382539969620383,2.39014472968646,-0.6738081006885419,-0.680474210925762,-0.6265330870600765,0.81116763543071,0.47453336888936176,7.0
45,BEL,1990,-1.143976305393349,1.2245164615645554,0.4583783101707309,0.5826300851342463,1.8896741113923525,-1.0756790940531364,1.3066063022464662,0.5010812431647297,0.5624824122249806,1.4938805104448594,-0.283653649479098,2.3485757208560916,-0.7459307950111259,-0.8015545414277241,-0.5749795494341872,0.661126239497993,0.4241222848720696,3.0
46,BEL,1991,-1.2037457421340612,1.0516129790118791,0.4609769564619696,0.9165184088374823,1.7650856793249008,-1.404496242294663,1.5959776609547216,0.8058468018711864,0.5655575492830238,1.6001606786437867,-0.5622986667818101,2.2669707717529404,-0.36691957778502643,-0.4785440638546257,-0.4961350691180198,0.4769243751585896,0.4644851188933291,4.0
47,BEL,1992,-1.2742455121207907,1.0661870398137872,0.8597401679037602,0.4521662754622038,1.4070858511677158,-1.11504308948486,1.7093592494664533,0.7063616958133749,0.7384400475440129,1.6832939942774505,-0.5726109356196177,2.0537739340487295,-0.580217008808536,-0.532017823221082,-0.6220642376012749,0.5871004845256227,0.439688727264721,6.0
48,BEL,1993,-1.2076035205870073,0.5952497009053108,0.255663768336582,0.6974502869210708,1.7709701996306502,-1.3800782989361653,1.942173212030872,0.8102883969271669,0.49183330147252324,1.8627611752351836,-0.791357567666429,2.384201973431697,-0.1693117730113401,-0.3186887310499432,-0.41474105065134215,0.30117674153313095,0.6399996903663578,5.0
49,BEL,1994,-1.1631669329953145,0.5307489198935385,0.1750003433886913,0.6198890174408118,1.8591770500941327,-1.3555294526483004,2.1123591995814075,0.7879021597958493,0.44574740106289373,1.933525590440322,-0.6722469019329234,2.2584523452159573,-0.012405955695713677,-0.3179299022021628,-0.39316333842176776,0.4231196485470097,0.6869132481212097,6.0
50,BEL,1995,-1.370172743005042,0.08890044864338703,0.4253972812833089,0.7670332679589366,1.5236302589818491,-0.8254509765945806,1.4726763395647846,0.5704663925552265,0.3478387623355949,1.3626616649254042,-1.117645348493114,2.0377111134673687,0.028460034849755456,-0.1207512363627965,-0.15686248831894678,0.18975293805961435,0.4635225671857752,9.0
51,BEL,1996,-1.395465663884504,-0.008722893650168914,0.4434751794569408,0.7437024569013193,1.5065054559192448,-0.8007699722533257,1.4780147366389822,0.5854158156171607,0.38056541714918213,1.362144752722617,-1.1453665151109504,2.0329574614699872,0.025536726243690633,-0.14205144110559736,-0.15130598087632438,0.197354784145204,0.4570988442008491,5.0
52,BEL,1997,-1.4067263297482284,-0.2936003216941915,0.3481251332789078,0.9385197533205271,1.2201491770133572,-0.27652864306177066,1.300776887932793,-0.03930523549022638,0.27756927604596715,0.7601676411488174,-1.2054646614375903,1.2300784296870373,0.15882932260364568,-0.14679850279604661,0.08427772577199752,-0.2827383384369919,0.49975535203122445,9.0
53,BEL,1998,-1.4658596886143025,-0.5588942141793173,0.3433165334681299,0.6489469357310756,1.0802099853624494,-0.2622606612023062,1.3285888454945,0.1125372469629,0.5025160681937566,0.8719327974497542,-1.4264006772050437,0.9084326916336962,0.17350345496094963,0.05767955528650834,0.020908269170226035,-0.5691929946174279,0.5394783672540426,10.0
54,BEL,1999,-1.449540477042007,-0.7472138824821014,0.15740191788405342,0.5441131903531515,1.0855394794893276,-0.45038561272012434,1.1260777362780243,0.2492077871276393,0.6426410730263912,0.5588476282110215,-1.327513964580204,0.8208220635800219,0.08270291938568705,0.040410568712529044,0.13359158350725026,-0.48455385428639264,0.3710300351277156,5.0
55,BEL,2000,-1.442254833932258,-0.7434299619785143,0.06758431805985836,0.5824923466251207,1.0476110975440855,-0.5090344718168509,1.1838275547949217,0.25198954420782155,0.5717488277016134,0.6257645283134513,-1.3715701825079678,0.782949921989516,0.19900878057480392,0.1346954313413496,0.14262644217250536,-0.4380162041843335,0.455573065204137,4.0
56,BEL,2001,-1.4836261562958737,-0.8661022345211363,0.08265855445979214,0.5905756190226658,1.023833375313024,-0.5281447467569458,1.2223008136299531,0.2625886922504256,0.5785056551245144,0.6303253747629569,-1.3969248411556823,0.8102934498241867,0.16072193544557,0.10997423247977227,0.11464720101972795,-0.5189617276524492,0.5202150827178882,11.0
57,BEL,2002,-1.4945782774139091,-0.9135644944933204,0.09321746195313824,0.5487886187088457,1.0428996596476918,-0.5693298678877035,1.2543679345792784,0.27761492241069885,0.545386463815054,0.6448222499512528,-1.3950237937672652,0.8372406009538214,0.17035458489622,0.13359666676229406,0.1317578716079017,-0.5066638358411327,0.5608415887613518,3.0
58,BEL,2003,-1.4968669744347596,-1.425137259245963,-0.3491947586798827,-0.23561299236703184,0.8023680866766001,-0.3088203926331886,0.8828209938357302,0.7398667317035343,0.4545940358255188,0.5351400799509439,-1.2651997712854393,0.9213592334873499,0.3089668762898631,-0.07772292072643505,-0.3825314374155778,-0.6685354118740564,0.8016923978958552,6.0
59,BEL,2004,-1.4853867416346818,-1.4224402937404426,-0.40343242963281717,-0.21200352124011596,0.7855995458840408,-0.3350106445477603,0.8353679501810396,0.8208928467228798,0.49608219354912714,0.49942589621890204,-1.2255267479923924,0.9027443518635552,0.32179683402023723,-0.12083603729103677,-0.3327940380442405,-0.614979063349467,0.7336886580362834,1.0
60,BEL,2005,-1.50720138470429,-1.4954574604980455,-0.4094325194839467,-0.24236672723873248,0.7909777081449599,-0.34512588212717793,0.8577821741101513,0.8083117534551076,0.5096103124168048,0.48477688238030875,-1.2668911292554252,0.9517660530455625,0.3388285727222291,-0.07121870601518471,-0.34693737693214904,-0.6290867490680045,0.748980837363235,3.0
61,BEL,2006,-1.5236198983007125,-1.5586524167405398,-0.4099834329168588,-0.2820651719434336,0.8167391590330875,-0.345286223049584,0.8769363633346355,0.8125840984319707,0.46192706833092695,0.48488460624155455,-1.2769817502844556,0.9869365328252837,0.3623516439616553,-0.09137181628832179,-0.38690382167269965,-0.6881730574109297,0.7503285941658111,7.0
62,BEL,2007,-1.5129569223558215,-1.6985703631503277,-0.5258848900335803,-0.47142948770690124,0.7145283236770269,-0.4184221277881005,0.788814828722824,0.9767387766519837,0.4173951788093297,0.45927690243257246,-1.298297166933424,1.0147667577735735,0.20422148159475495,0.007324237263242307,-0.38617611469327207,-0.5199282201182307,0.7885363995388133,6.0
63,BEL,2008,-1.5351029882377034,-1.79745056073534,-0.4893646661783398,-0.49273887176418085,0.6650762178741809,-0.41580160192924764,0.795340072234756,0.9489227489521285,0.44161170261834765,0.35960827756666136,-1.286516842949836,0.936290525891071,0.12796847181761,-0.017279394569225382,-0.34393137893392906,-0.598053636037241,0.7266767697536103,6.0
64,BEL,2009,-1.5403839032729425,-2.033542606492018,-0.77199988486267,-0.5638020499434551,0.745544425286817,-0.6559200784681535,0.8211451086309438,0.5932780717457794,0.3988527412641019,0.15113722151877904,-1.091729777300372,0.5344052597524582,-0.04156458695207994,-0.03601494967068845,-0.38262732066851923,-0.6269647199886346,0.9836100153067767,5.0
65,BEL,2010,-1.5429903174945192,-2.0957188910227824,-0.7606678341950546,-0.5738870818585566,0.7041339433128874,-0.6083987075886322,0.8434568106141087,0.5688084957026613,0.39636036714676137,0.17533521312768702,-1.1367285455108478,0.542204494665953,-0.01517779696114549,-0.037244989748984714,-0.36719266340027756,-0.5882735523891729,0.9381961766501984,6.0
66,BEL,2011,-1.5335325189176672,-2.322596320799718,-0.9737078530217476,-0.7020955250088998,0.4329951062788373,-0.817293340851275,0.44534361642496,0.26799019001326496,0.3026683012710221,0.5093977302742042,-0.722678981881997,0.4237853583641277,-0.09777762568234477,0.14783297741072196,0.08082631331135107,-0.6984362152699206,0.8793025953975266,6.0
67,BEL,2012,-1.5506668476512437,-2.3895240124583568,-1.0537427222593212,-0.748800187054249,0.48632798906750413,-0.807406266602095,0.46502879499465943,0.2958282457572993,0.36030641757492304,0.5297670794372586,-0.7559228176346405,0.4222870135280845,-0.10112401704381699,0.15651539824738125,0.10223610479629487,-0.7001926789134358,0.8005560461186605,4.0
68,BEL,2013,-1.5602703181791795,-2.51496853057382,-1.1408330518587904,-0.8584539714055188,0.5061249877059273,-0.6980395224553457,0.5356639350582886,0.20268664202681008,0.39275417615536545,0.5312382465307321,-0.7466025146542853,0.5045655250818337,-0.08312971826564829,0.16834420093424957,0.06156114050412195,-0.6303967627263064,0.7261778225774668,2.0
69,BEL,2014,-1.5786422944747092,-2.58340656350362,-1.1479445308320309,-0.8682954075641658,0.49537077684504205,-0.7000711969642557,0.5312719304365474,0.20338836987603914,0.41129244348004357,0.5100388505873349,-0.7697544854554124,0.5275256912742654,-0.09999300118965315,0.14160576386828172,0.06593528280920344,-0.6734978889099547,0.6892239180994864,5.0
70,BEL,2015,-1.5765512143796583,-2.5954739901207753,-1.1450336240937429,-0.8629803504025833,0.5053183284553622,-0.6800253966411252,0.526647533741524,0.20237012218578726,0.4318878180016768,0.5011080614228031,-0.7901528590881584,0.5025948576184252,-0.10875581651610837,0.12847965643791542,0.068357262225442,-0.6657790313989291,0.6757627536173549,3.0
71,CAN,1985,-0.3127028051605695,-0.110288345408016,-0.8450592885723588,0.27322069616678313,-0.957493283861651,-0.050993122922120174,-0.13967063872728575,-0.8620802374123632,-0.22406451606294234,-0.7353911704850536,-0.06768394381109777,0.5507604689230287,-0.2787687224302519,0.8427009052207405,0.2826506120705745,0.4493606403458588,0.062070084737016105,4.0
72,CAN,1986,-0.24716862300155618,-0.3113883491708539,-0.7843315043128003,0.5254699682863294,-0.9281545121952561,-0.15911627798481612,-0.13027324423404785,-0.7449895631186787,-0.23727371214316606,-0.5799804629101084,-0.055285438944167764,0.5034845303541208,-0.2535427754631529,0.7897517474866722,0.2978861978895589,0.4165796935536989,0.1519344637173222,3.0
73,CAN,1987,-0.3008311416752484,-0.5379106903809977,-0.9305384274781329,0.49415668795240275,-0.9529613490782503,-0.2885668862645714,-0.21043707413970786,-0.7282169676161894,-0.4137132207196299,-0.5806749574126889,-0.15200653500452638,0.21756988092787524,-0.18174063730760753,0.6648144897598081,0.40512833591049413,0.5057611526285154,0.35276453769213023,4.0
74,CAN,1993,-0.16955713856027577,-1.4870585560185774,-1.162154224044284,-0.4381074491278911,-1.0858928923400963,0.2648745535362588,-0.28948432089861326,-0.5357628671631873,-0.13733718769197933,-0.8879723323955391,-0.05052120230574164,0.12333167793267846,-0.3306343650383661,0.5271187774377568,0.06900400582244386,0.3198540159744676,0.359499885514701,4.0
75,CAN,1994,-0.17134470031184237,-1.5247993592592146,-1.1520642089319593,-0.4218208264301397,-1.0804154903459122,0.26789445008979845,-0.32959120229529537,-0.5074425287203687,-0.0858388154953618,-0.8596617188189926,-0.023460121562517967,0.1275000097103287,-0.32367854283250763,0.5378832973488515,0.06109542336315131,0.3119208497546629,0.36022346956604,4.0
76,CAN,1995,-0.17451044992472983,-1.5458455436505654,-1.1393791233087798,-0.41635586147063536,-1.074668484523826,0.25865613208602256,-0.35527050205750316,-0.4615259980828216,-0.050804630472509306,-0.8536618838399357,-0.00020124189203151073,0.11697868034929529,-0.3226351290773469,0.5337769846188155,0.05823397828416603,0.33043089773555356,0.3521597743152129,5.0
77,CAN,1996,-0.16555883884567163,-1.5491820488990968,-1.149945077245102,-0.4481586705272593,-0.9986717862478548,0.2797317649028509,-0.3271584091449465,-0.48757663037045873,-0.10711696567873485,-0.8444024249312119,0.007950644058120588,0.12902865089856774,-0.3064346125983509,0.5331002009699276,0.06669986395523504,0.284101587878932,0.36080808870535286,5.0
78,CAN,1997,-0.180629990267523,-1.5324622944665027,-1.0791117436096866,-0.4335057588584392,-0.9986406956341224,0.2714315404649613,-0.36017742938379915,-0.5031900763058802,-0.10994388888397527,-0.8085423839834582,-0.007223574813748041,0.0927890013508241,-0.3659823558651548,0.5341614607453933,0.08936745869530636,0.2663119360541125,0.33515102975095745,5.0
79,CAN,1998,-0.18458835694052422,-1.5584800055787094,-1.1160025334474115,-0.3777242916196047,-0.9677451906968304,0.2409548342964509,-0.37024743089317125,-0.5162198220517714,-0.1473511644135429,-0.7515446416125756,-0.039269225850795904,0.05167677840451959,-0.3256228657653706,0.5354494607474195,0.07641439257394708,0.2572539955054366,0.3074726727877045,4.0
